_unit_id,airline_sentiment,airline,text
681450254,negative,United,@united This is the 2nd time I was rebooked w delays and for reasons unreLate Flightd to weather How do I go about requesting a flight voucher
681452695,negative,United,@united what is going on with baggage claim in Newark #tiredandwanttogohome
681463111,negative,US Airways,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before
681452774,negative,United,@united just curious when are you going to to finally learn #customerservice
681455348,negative,Southwest,@SouthwestAir I'm stuck in Fort Lauderdale
681459780,negative,Delta,@JetBlue flight delayed 3x and still not taking off on time &amp; greeting me at my seat yes it's gum &amp; garbage
681457944,negative,Delta,@JetBlue what's up Three delays so far resulting in over three hours of unnecessary extra waiting
681455783,negative,Southwest,@SouthwestAir I love ya but your bringin me down An hour Late Flight leaving and now we've been sitting in the runway for 20 min #fail
681461537,negative,US Airways,@USAirways forgot to call in the copilot so we're stuck on the plane in PHL Looking fwd to being stranded in CLT Day 2 of flight fails
681460314,negative,US Airways,@USAirways my frustrations are the result of multiple experiences Late Flightly Currently lost luggage I want to talk to a real person
681460392,negative,US Airways,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom I was shocked listening
681461897,negative,US Airways,@USAirways I fucking hate your customer service I've been on hold all morning trying to figure out why you Cancelled Flighted my flight
681455287,negative,Southwest,@SouthwestAir you just Cancelled Flightled my flight home so you better get me a private jet or something I need to get home now
681460382,negative,US Airways,@USAirways Yet another delay missed connection and your customer service has an attitude with me Wow
681461464,negative,US Airways,@USAirways on hold 45 minutes trying to rebook Cancelled Flightled flight Really
681459203,negative,Delta,@JetBlue is giving us free movies because apparently the dunkin donuts coffee is a safety hazard #thingsyoucantmakeup #switch2SBux
681456088,negative,Southwest,@SouthwestAir A little surprised my Early Bird got me B15 from DEN to KC just now Worst I've had What's up
681459003,negative,Delta,@JetBlue @lopezlaymari what a patronizing response to a legitimate issue
681459052,negative,Delta,@JetBlue I don't want to seem crazy Have already asked twice
681450222,negative,United,@united aaaand 7 hours Late Flightr won't be catching a flight til 6AM stuck in at airport in a snowstorm with no hotel how's that for patience
681458431,negative,Delta,@JetBlue Why did you interupt the Staduim Series on @NHLonNBCSports I dont need to see your stupid commercials or Emergency Info
681462914,negative,US Airways,@USAirways NOT GOOD been on hold for 1hour 2x day since sun to book 1 way flt dividend miles agents send me to on hold hell #furious
681455377,negative,Southwest,@SouthwestAir where are our pilots Plane is here flight says it's still on time but we should of been off the ground 15 minutes ago
681461268,negative,US Airways,@USAirways Just Cancelled Flight every flight I have why don't you
681453652,negative,United,@united can't DM you're not following LLY144 Rebooked on #UA1516 but still need seats
681460473,negative,US Airways,@USAirways so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together Fail
681462950,negative,US Airways,@USAirways I did but it won't help Can't believe you wouldn't take full fare for first class and gave away to Platinum Member Profits
681454219,negative,United,@united which is why my next flights to Miami will be on another airline
681679529,negative,American,@AmericanAir I have been on hold 3 hours 2 seconds of it with a rude agent
681461035,negative,US Airways,@USAirways flight missed due to mech issue No food voucher transported to different airport no rental reimbursement
681453500,negative,United,@united this is not what captain said Your 820pm flight to San Francisco is delayed due to weather UA1416 now departs #failagain
681450171,negative,United,@united well for a start it would be nice if your ticket was actually in the system when you change a flight
681677831,negative,American,@AmericanAir WHAT IS GOING ON This is pathetic Online doesn't work and phone wants $25 to give a seat assignment
681458311,negative,Delta,@JetBlue why is my 910 flight listed on time when its 904AM and I'm not on the plane yet
681450615,negative,United,@united your b737 800w literally the smallest seats I have ever have my dad got stuck In the tiny bathroom ad well #disspointed #premier1k
681678556,negative,American,@AmericanAir It's our honeymoon I paid extra business I was sitting next to my bride you bumped me because of status Disgusted
681462597,negative,US Airways,@USAirways well this is #nofun #nocustomerservice #onhold trying to make #reservations #nothappy
681678138,negative,American,@AmericanAir she was rude unprofessional not helpful in helping me try and get home As a #aaadvantage #loyal aa customer dissatisfied
681458090,negative,Delta,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO
681452932,negative,United,@united ouch delays due to mechanical issues again QRO will have to wait Yall seem to be falling apart #alwaysdelayed #unitedfail
681454048,negative,United,@united thanks for a terrible experience at EWR Customers should be treated as a priority not as an inconvenience #tryagain
681677216,negative,American,@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow Now more Cancelled Flightlations It's ridiculous
681455169,negative,Southwest,@SouthwestAir I'm here @ChicagoMidway airport I've waited 3 hours for my bag No one knows shit Mgmt knows nothing #Very mad customer
681461548,negative,US Airways,@USAirways now on hold for 75 minutes
681449819,negative,United,@united I wasn't asking for a full refund but delaying me 3 hours and giving no reason should be enough to give partial credit
681448757,negative,Virgin America,"@VirginAmerica moved my seat with no notice ""Better seat"" is cabin select not behind the row I selected #DISAPPOINTED"
681461920,negative,US Airways,@USAirways Also get excited because he's going to be unable to contact you all from his destination so you get to talk to me
